,02461e5d-eee8-4222-8b6d-bf141aad9440_01,0556e2d9-4c92-4293-ad66-2d7d24d5d213_01,05fbde79-00b6-4273-a0bc-d616844e0136_01,074c58a6-7304-4f34-babc-c537da15d971_01,07bec7d7-0aab-4b09-a796-bf1602bf682c_01,0b98a1b7-02d6-4b30-a411-f4e4bbd4c41e_01,0bab0c33-1df7-4078-9487-6c8309258564_01,0bd2551f-4060-43b2-bee3-956e7e09db31_01,0cc39a51-865a-44e1-9096-baf710fb3813_01,0cf24a4b-66af-454b-9e74-715cff8b73d4_01,0edeab00-e86e-484e-974f-e0f41efad22c_01,0efd3473-c23d-4788-a601-c600cbe60a32_01,11d10254-3a16-4526-98e8-80838f8427f2_01,18e7182d-16e8-4eff-96ec-56ff241810d3_01,1b1cae14-ad83-4d2a-b152-504392900e30_01,1b1e7d1d-634f-4d39-bea1-3c1d72bb2af4_01,1b67d80c-335e-4094-b973-e8c064c6bf59_01,1b6f6269-64a6-408b-9103-58128615117c_01,1d25c24e-bd3c-4023-85c1-b158f76324f1_01,1d8829fa-246d-49e9-9905-566a785155c7_01,2132f775-5d09-4b7f-b739-883b4aefb264_01,21e8b3c8-0be7-4fb1-b986-9e5403d04e26_01,22a82b1a-c799-40d9-8ff4-09b093947263_01,22a82b1a-c799-40d9-8ff4-09b093947263_05,23592bc3-17ff-44f3-9b17-c8f21d0af6b4_01,23742e7c-4c96-4253-9b6b-baf0e076b6e7_01,24718e25-4434-4054-861b-0b3e63fe506a_01,24718e25-4434-4054-861b-0b3e63fe506a_05,251b5341-405f-4f16-8334-475f2d358c25_01,27b529b8-0a7e-4a1a-9020-d33ee956c920_01,287fc873-3f50-4b7d-89eb-ebbf858ddfcf_01,29b8c1f6-8478-40db-a182-4ef15154a33d_01,2a85e0e7-7829-4637-b2c9-3beb3aeb571e_01,31356d96-f0a1-4a17-895f-89720c264377_01,320995df-9ef7-460c-aa37-e232e2d4e327_01,3290e7d0-64b4-402f-b2c4-0dc999ad3a64_01,34103b46-3d61-44a4-8b52-dcd29b5185a1_01,3713865f-b6d5-44f4-809b-8b17b696ace3_01,399cb248-9d00-41dc-af44-fa96ca9f649a_01,39a18c44-1990-4f01-a126-a6eda1d4ab1d_01,3cdbf331-991d-41cb-a694-a2aa95c4aa26_01,3f0a06d1-4c45-46b8-a06d-036c8998342c_01,43cc3c60-f0a6-4b44-bd7b-8ec4da71991f_01,43cc3c60-f0a6-4b44-bd7b-8ec4da71991f_05,43cdb4df-06db-4252-a25a-04def9d24c6d_01,43e0141d-9bea-4b26-86e0-88a11175053a_01,452a54f2-f389-4f6d-93d3-8350c48c17eb_01,46332d2c-aee8-4a8a-b781-55702082f097_01,485936b6-38dc-481a-9e35-89348b076466_01,4a380e03-667a-4d08-9a8c-e537a5900291_01,4d20edf6-0c1d-4556-b3f5-9d95ceb47c2a_01,4d215c5d-6813-44a6-ba6e-03c24da903b0_01,4e4e6280-713c-41bf-bf3a-e93c2fa44d59_01,4e7eb78e-a4e2-463e-a3a0-54e128108031_01,4efebe0b-ea06-4189-be34-5c191f69d1f6_01,526b0d88-481d-476c-ad83-548967bab58b_01,53670f27-e632-4e0e-be58-f5c6a66d967f_01,56ce11f3-4193-4314-9254-54bc514efbad_01,588cc671-b7d3-492a-843b-f2e99f1e1109_01,59f1f860-2f84-4668-ae62-8ca8fa38e47a_01,5c4f7b1b-1722-4e96-b70c-166f64b8b75e_01,5cea1082-2ad5-4233-a6e3-067566780471_01,606b2512-c27a-4904-87cb-c57eafd098f1_01,61544d30-175b-45bc-86bd-9ad45bebb840_01,626c1cb7-05f6-4db1-a809-f6fcba2cce8e_01,630c683d-d1a2-4bec-aa20-38ef59227d97_01,630c683d-d1a2-4bec-aa20-38ef59227d97_05,646116c6-167e-46c8-b43e-87d2b885c676_01,67dcde6d-e247-402e-ab27-ba2832b2cc3b_01,6939263c-8dad-469c-8905-7063460e4ab3_01,69509852-ed3e-4b5f-afc3-e7f7d88ce936_01,6a32e197-db90-4b3a-adc9-63b4c55d2cda_01,6a7dce9c-1c9d-41a2-a5ca-0a7d36e91fd7_01,6af41619-490e-4ffb-9a7b-ad9b7483b5a2_01,6d952a17-f8d7-4f4c-8b91-b050e84fbe54_01,6df1339c-39b8-45b3-b4ec-ca133ab3311a_01,6dfea807-028d-4ee3-991a-6c2607a8c8df_01,730bf0e5-50a3-4bdd-90ef-bc6d932979ce_01,79dc329e-9cde-4bd4-819c-ee3d45d813ca_01,7b394c92-c818-4d2b-9ed5-d560581190a7_01,7b411b6f-a273-4ea0-b5c8-637520f1fe5f_01,7db75a66-3e9d-40e1-93c0-23f3630d6a9c_01,8062ca27-542f-4a00-a047-c88b9b26f34f_01,8062ca27-542f-4a00-a047-c88b9b26f34f_05,814a95ad-02f8-44fe-9765-2da3183a2ef5_01,894b81b8-e98e-4ecb-b4e0-4c1c9ad97957_01,89d95f32-019c-48e7-b804-566285a8a2a6_01,8b5bb660-c3c6-4ad6-9b32-e12d458b8ad7_01,8ed15b85-5bb3-4317-a93d-67ee376a8244_01,8f734f5c-fe5c-4c81-98c9-f88a8ca4a5ee_01,8faad47d-3686-44ab-a0e3-842f64179229_01,8fb406e7-49b1-4662-860c-5a4d32b9d19c_01,905c998d-4219-46ef-9906-8e92d7416794_01,928ee84c-dd3c-48f0-a9ac-ddc8619317f4_01,97ca0157-0096-4b0c-a3e7-bab59078d2d6_01,9c947fba-e570-4a4b-9d16-9496dae1ee2e_01,9ea1db00-cae9-492c-b63a-bff816c046ed_01,9ed4368b-ac80-419e-b6ad-1c70d56ef4e7_01,a0be056d-792d-40a0-97c6-fbd4976820b3_01,a123784a-0b6b-4f9a-847f-c5a17cb922bb_01,a18378cd-06e4-44ce-9aa5-d78986bcfe32_01,a1a4313c-9c5b-432c-a879-5425898ffaee_01,a1fe45e4-587e-43fc-b53d-85b5a7c4959b_01,a22235ef-0fd3-4087-a36c-bb22704450ea_01,a30fbec8-68c1-41ed-984f-8476f1984085_01,a3a72058-5a59-45ac-b945-3dcaa566cb03_01,a4357b2b-5650-4deb-a300-9e1420e438ed_01,a4bdd4ea-3870-4e60-be7a-cdd44ce22445_01,a554973a-e5ce-4fee-ae98-ace6c4d08565_01,a789b81c-3d8f-42a6-80b9-ae2ab4df34e9_01,a9c10a1d-ef0b-4a4e-8433-522a9e04796e_01,a9d8a9e3-2a0d-4dbd-808f-646a624d2e0a_01,aac5502e-147d-4ff9-9876-d9bffacf3dd0_01,b0df5500-d608-416e-82f4-9a99206d24c8_01,b3f29a2a-5ae2-45b5-8f59-d96ca461637a_01,b8f0d793-c9ac-4964-aded-35bbd30b669b_01,bac49a26-1556-45b8-8729-a05df52623d8_01,bbbd714f-8a2b-452a-939a-d6839eb7865c_01,bd42cf82-4281-41bf-93e5-8403f1a94905_01,be3b6f94-9468-4164-9d96-abc205f53e92_01,be5254df-ebcf-4a63-9f9f-4a73b7a8d9ed_01,be64d20a-bcda-4623-912a-826e86f3225e_01,c08e6d8f-329c-49d5-afc0-ff52e978b915_01,c3515fef-c079-4be0-9005-2fc8a0bdeb39_01,c50d0ef9-1cc7-4bad-b1de-aa866276b977_01,c5a16472-ac62-422b-a799-26d17aeaa38e_01,c8744498-5d0e-4090-a6f1-c84aa6bb2bcb_01,cb342b8c-90db-43d3-83df-db6e728712bf_01,cbdd5d0c-baba-4b67-9740-9605b73adf6c_01,cbf26a55-e2d4-4c90-b7eb-b8161afa9de8_01,cf81c2f5-ac98-4423-9d80-150ce436e003_01,d0f2103b-a525-4ab4-a476-df21623e756c_01,d1e7a280-963a-48b0-b6fb-1acf7c1a435e_01,d4749ab4-c2fb-4384-8576-97dda543357f_01,d5a27462-bc30-4f5f-9572-7bea0844ce38_01,d69f7591-8917-4097-9b16-7977fa6a0dc6_01,d6b67920-f8e8-40fe-a5dd-aa0004d88a21_01,d6c4198b-6c69-40e5-a8eb-b2de3ac0b2b7_01,d7d793f6-eaea-4dd3-8237-c2c02b042340_01,d7d793f6-eaea-4dd3-8237-c2c02b042340_05,dd6e87af-ea8f-41e9-bf7d-0222d88b7873_01,dfdd5d0a-b87a-4b07-8e66-8ff396e86efd_01,e03c99f2-93cb-457f-8a77-d600f292e313_01,e089ebef-a48e-43d1-a21b-000d820453ef_01,e08bddcd-8ea5-4994-af6a-9fe9b7c93da4_01,e2e7d802-c59c-40bf-b3b5-5c3d3d4eb4fe_01,e535d430-ad45-4df6-bccc-6ed718f4237a_01,e6b32289-55a3-4852-88f3-5e483463249e_01,e9844c04-0562-4b01-a008-812365bd4c2c_01,e9d6e631-a4d9-4855-a8b3-b11e3be63cfc_01,eded94bb-625f-4615-81c7-b794c7c9da62_01,f02b66f4-3f20-443e-80c4-70139252959a_01,f18e8e44-6dca-4588-a003-77d70d6e6866_01,f5f4b937-8b81-4be5-b93e-b3224e357c15_01,fec8549c-9328-47b3-8266-f446db5b7ae9_01,ff929d39-66ca-4de0-8902-80361385acf1_01
MIMAT0021027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0021028,0.0,0.0,0.333902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402488,0.0,0.0,0.0,0.0,0.160041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28923,0.0,0.0,0.0,0.046137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262866,0.339383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083032,0.0,0.0,0.112559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11876,0.0,0.137828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17575,0.0,0.0,0.0,0.235697,0.0,0.0,0.0,0.182892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162979,0.0,0.0,0.0,0.279997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0021029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383568,0.14251,0.0,0.0,0.0
MIMAT0021030,0.0,0.0,0.333903,0.591573,0.0,0.0,0.090667,0.0,0.224274,0.0,0.218388,0.241493,0.0,0.0,0.0,0.0,1.120285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194734,0.0,0.0,0.0,0.0,0.267704,0.53504,0.0,0.080436,0.827653,0.175691,0.0,0.0,0.0,0.0,0.0,0.723076,0.0,0.0,0.0,0.0,0.418435,0.0,0.0,0.0,0.236398,0.0,0.0,0.0,0.0,0.0,0.078211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334179,0.0,0.0,0.0,0.0,0.20363,0.0,0.0,0.0,0.0,0.0,0.163576,0.0,0.0,0.0,0.0,0.0,0.131851,0.225118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100025,0.0,0.0,0.0,0.0,0.0,0.175982,0.0,0.0,0.0,0.0,0.0,0.451472,0.0,0.0,0.0,0.0,0.0,0.184443,0.0,0.0,0.0,0.0,0.263625,0.0,0.0,0.0,0.0,0.0,0.0,0.261416,0.091446,0.375382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77277,0.567334,0.172327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575352,0.285021,0.0,0.136771,0.214697
MIMAT0021033,0.0,0.0,0.0,0.0,0.0,0.0,0.090667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160685,0.0,0.0,0.0,0.0,0.0,0.046137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0021034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074758,0.0,0.0,0.080498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175646,0.0,0.067877,0.0,0.0,0.0,0.147665,0.0,0.081788,0.0,0.0,0.0,0.083032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171366,0.0,0.0,0.0,0.0,0.0,0.0,0.087991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336593,0.0,0.0,0.0,0.0,0.16328,0.0,0.0,0.0,0.0,0.0,0.0,0.239322,0.0,0.091446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377582,0.0,0.0,0.0,0.0,0.0,0.139999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0021035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143482,0.0,0.27549,0.250069,0.0,0.123326,0.153518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336151,0.221168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100025,0.0,0.0,0.0,0.0,0.0,0.0,0.468762,0.0,0.230624,0.0,0.0,0.0,0.0,0.442144,0.0,0.265493,0.0,0.0,0.0,0.0,0.0,0.16328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377362,0.12252,0.0,0.0,0.0,0.0,0.0,0.0,0.308189,0.139736,0.154554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162979,0.285397,0.0,0.0,0.0,0.33047,0.0,0.243465,0.0,0.0,0.0,0.0,0.0
MIMAT0021036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0021037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0021039,0.184121,0.0,0.0,0.88736,0.0,0.0,0.090667,0.0,0.074758,0.0,0.0,0.241493,0.393768,1.054892,0.0,0.0,0.0,0.430447,0.530532,0.550979,1.000276,0.713257,0.246652,0.0,0.58391,0.194734,0.299418,0.847398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527073,0.0,0.0,0.273,0.160685,0.449945,0.28923,0.0,0.163765,0.427014,0.0,0.0,0.0,0.49343,0.202383,0.0,0.702093,0.696528,0.977348,0.253772,0.0,0.0,0.41222,0.273877,0.552761,0.46217,0.433725,0.483234,1.454244,1.670895,0.672302,0.0,0.175646,0.0,0.0,1.004924,0.0,0.0,0.590659,0.0,0.0,0.47776,0.421527,0.459141,0.0,0.882467,0.131851,0.0,0.0,0.0,0.538757,0.148734,0.507838,0.0,0.0,0.0,0.100025,0.542413,0.289684,0.11876,0.0,0.275656,0.0,0.468762,0.31576,0.230624,0.791378,0.42147,0.0,0.521852,0.442144,0.0,0.132747,1.009779,0.0,0.420445,0.0,0.521666,0.48984,0.087875,0.356975,0.208888,0.0,0.235697,1.610331,2.632541,0.0,0.182892,0.750765,1.119874,0.0,0.0,0.481867,0.204548,0.0,1.587949,0.254399,0.0,0.924567,0.0,0.309108,0.0,0.51698,0.0,0.412657,0.078089,1.132746,0.386053,0.325958,0.0,0.839386,2.013221,0.0,0.165235,0.405082,0.0,0.191784,0.0,1.989364,0.0,0.0
MIMAT0021040,0.920607,0.0,0.166951,0.0,0.347626,1.335903,0.0,0.085103,0.074758,0.329241,0.0,0.160996,0.196884,3.164676,0.0,0.195394,0.480122,0.286964,0.353688,1.101959,0.500139,1.188762,0.0,0.153518,0.0,0.389468,0.299418,1.271097,1.083952,1.328286,0.0,0.0,0.27848,0.080436,0.0,0.175691,0.096293,0.643614,0.182,0.803424,5.399339,0.28923,0.26844,0.818826,0.142338,0.0,0.0,1.493085,0.49343,0.303576,0.236398,0.234031,1.16088,0.0,0.380658,0.365025,0.078211,0.0,0.0,0.552761,0.0,0.86745,0.966467,0.290849,1.670895,0.0,0.663504,0.175646,0.131433,0.0,1.758617,0.212485,1.136441,0.442995,0.0,0.0,0.47776,0.421527,1.377423,0.083032,1.3237,0.0,0.0,1.31212,0.786031,0.179586,0.0,0.507838,0.0,1.101548,0.0,0.100025,1.446434,0.289684,0.95008,0.348167,0.413484,0.0,0.703143,0.63152,0.691871,1.978445,0.632205,0.0,0.521852,0.884288,0.0,0.39824,2.019558,0.0,0.420445,0.365112,0.0,0.326559,0.0,0.71395,1.253329,0.0,0.235697,1.288264,4.547117,0.130708,0.548676,1.50153,0.746583,1.132085,0.24504,0.642489,0.818192,0.45761,1.984936,0.254399,0.0,0.308189,0.139736,0.154554,0.0,1.378615,0.29136,0.0,0.156178,1.132746,0.772106,0.162979,0.570794,0.839386,1.409255,0.0,0.165235,0.607623,0.243465,0.0,0.0,2.387237,0.683853,0.214697
MIMAT0021041,0.184121,0.0,0.0,0.295787,0.347626,0.0,0.090667,0.170206,0.149516,0.109747,0.109194,0.080498,0.0,0.0,0.375102,0.586182,0.0,0.430446,0.176844,0.0,0.50014,0.0,0.246652,0.0,0.875865,0.389469,0.299419,0.423699,0.0,0.265657,0.0,0.26752,0.13924,0.080436,0.206913,0.0,0.0,0.321807,0.182,0.32137,0.449945,0.0,0.26844,0.32753,0.0,0.046137,0.0,1.493085,0.246715,0.202384,0.0,0.234031,0.0,0.488674,0.253771,0.0,0.0,0.20611,0.0,0.0,0.0,0.867451,0.161078,0.0,0.334179,0.0,0.0,0.175646,0.131433,0.067877,0.502462,0.424969,0.28411,0.0,0.0,0.0,0.716639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297468,0.253919,0.0,0.367183,0.514098,0.100025,0.361608,0.144842,0.0,0.0,0.137828,0.087991,0.0,0.63152,0.230624,0.395689,0.210735,0.225736,0.0,0.0,0.530132,0.265494,0.336593,0.184443,0.420445,0.0,0.0,0.16328,0.0,0.356975,0.208888,0.210518,0.117849,0.0,0.0,0.130708,0.091446,0.0,0.0,0.377362,0.367559,0.160622,0.204548,0.228805,0.198494,0.2544,0.0,1.232756,0.0,0.154554,0.0,0.0,0.0,0.825314,0.0,0.377582,0.386053,0.0,0.0,0.419693,0.201322,0.0,0.165235,0.405082,0.0,0.0,0.0,0.0,0.273542,0.214697
MIMAT0021042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0021043,0.0,0.0,0.166951,0.0,0.0,0.0,0.0,0.0,0.149516,0.0,0.218388,0.0,0.0,0.527446,0.0,0.195394,0.0,0.0,0.0,0.27549,0.0,0.0,0.123326,0.307036,0.291955,0.0,0.0,0.423699,0.0,0.265657,0.535408,0.0,0.13924,0.0,0.413826,0.351382,0.0,0.0,0.091,0.160685,0.0,0.144615,0.0,0.0,0.0,0.0,0.139478,0.0,0.246715,0.0,0.0,0.0,0.232176,0.488674,0.126886,0.0,0.0,0.0,0.273877,0.0,0.0,0.0,0.0,0.0,0.668358,0.336151,0.0,0.0,0.0,0.067877,0.251231,0.0,0.28411,0.0,0.0598,0.081788,0.477759,0.0,0.0,0.166064,0.220617,0.395552,0.0,0.187446,0.294762,0.0,0.0,0.0,0.0,0.0,0.171366,0.300075,0.361609,0.0,0.11876,0.0,0.0,0.615939,0.0,0.0,0.230624,0.0,0.210735,0.0,0.0,0.0,0.0,0.132747,0.0,0.0,0.0,0.365112,0.260833,0.16328,0.17575,0.0,0.208888,0.0,0.353546,0.0,0.0,0.0,0.182892,0.187691,0.0,0.0,0.0,0.160622,0.0,0.0,0.396987,0.0,0.176028,0.308189,0.0,0.154554,0.189111,0.0,0.0,0.0,0.078089,0.377582,0.386053,0.162979,0.0,0.0,0.201322,0.0,0.165235,0.202541,0.0,0.191784,0.0,0.397873,0.0,0.214697
