,0304b12d-7640-4150-a581-2eea2b1f2ad5_01,075dbfd0-9cf4-4877-884f-ae858902c79e_01,0824b246-9fa2-4a8b-ad4c-1ffc7731bf7d_01,08e0d412-d4d8-4d13-b792-a4dd0bd9ec2b_01,0acc28bc-d348-41df-8f49-bc0332eb9be4_01,0b73cbba-5520-4610-b649-912d76114033_01,15fb07ae-101c-4553-891d-539cee89a5e9_01,199560cb-15e5-4276-865a-7d44d47c856c_01,1ae9cd13-73ef-4b1a-a734-4c465c73bc8e_01,1d5602a7-72e7-4dc6-b2db-2f778fcbf475_01,202f7a77-9e5a-4f12-8ffe-78ae5527a746_01,240dca72-76e0-4d57-978d-1242e6e7ed68_01,28153e3e-8515-4852-aaa0-247f86399f27_01,2f04e760-8a64-49f2-a1d6-3d390604745c_01,33c02ece-911b-4f45-b410-9df07e9b189e_01,344f7ea4-2bd4-4f2d-89f2-9fc7f572a3d6_01,388b8788-a635-4bc9-9b73-d204b2256747_01,424a497a-48b9-4507-b234-c4fd08c8acad_01,42ef34cc-ffb4-432c-82bb-7aa56639ff51_01,42f69b2b-f3aa-4f4e-ac3a-149e14789927_01,48402d61-3a6b-4603-bfa0-b1a38a47d34d_01,4fbbbe43-3c0e-4475-bcf8-3745bd7195eb_01,56cdbba2-327e-4acd-a1eb-0f313a77834f_01,5e086192-ab74-4aa3-bf6b-b34ab19995db_01,5eb5ee1f-ecff-4427-b717-b91380c043ae_01,5f3e2974-f1df-47a2-8a8a-29bb525eeef6_01,5f461197-15ed-43cf-9331-9e0efc4622a4_01,63b7b596-cb55-41dc-b862-a6c3a058dfe2_01,69f4f19c-08c8-4001-92a8-fed155c3b4fe_01,6d980941-219e-40a0-9b41-e84c3fb0bd1a_01,70f1569e-f8f5-4f1d-bf18-d0586b29077d_01,71892706-f8b6-44e6-8de4-6cbb43f612e0_01,723eb689-7b4f-4758-bcdf-426b12508935_01,802dbd0d-ef07-4c91-ab8d-1dd39532e947_01,82940e94-ac74-4a9b-9da5-9e4b7d4d45c0_01,83e7b9f8-04a4-440f-aafc-7a8e9ddff284_01,888a7158-2319-4563-849b-573705c72ab7_01,8b3649e3-16e2-4044-8ab8-f4d28a87e513_01,8e7c2e31-d085-4b75-a970-162526dd07a0_01,905368c2-ba60-4dda-b32d-a51a203b5e4d_01,94cdac79-2b4e-483a-8f17-3e0c9be589d0_01,99f86b57-3894-45c5-bfbe-c757c69a3050_01,9a8ea017-0152-48b2-accb-d040deb1c6b6_01,9c87dcee-d422-4df1-82e1-3fa201473e31_01,9ec86c06-e7a9-4ea6-b36d-6f832909054b_01,a19104d6-b6a6-4878-af2c-783679070a05_01,a477b55d-a591-482f-a554-d8ef7298c23d_01,a53e9117-0a49-40d8-af40-7867370b671a_01,a5be4e42-cb6c-4e67-8547-45dbd058bb95_01,a9a57127-94d3-425f-a4c5-5cbcf24a9a35_01,b3164f7b-c826-4e08-9ee6-8ff96d29b913_01,b4b41a43-ee45-4aa3-abf0-100db752a6ac_01,b7adb786-1f81-43ca-ac72-7243966cd439_01,bafe2638-4adc-4957-9d62-d7eebe5dd2f9_01,bdfcd747-f6a2-42e2-bc9b-483112205fa8_01,c0e1a036-be4c-4fb5-bb50-e2431be60ed4_01,c4dd9501-c193-45fb-8535-a9d901520bdd_01,c6312de5-dd56-4025-80d1-dbdd8568d047_01,c72b973b-4719-46ab-ac99-05d14088d3bc_01,c8898b42-b704-45a0-9829-144b98f416e0_01,cf327482-199b-4604-ac19-c8b68d91c5d9_01,cf332daa-f335-4af1-81de-cbfdafb0f764_01,d63f2f1e-1970-445f-907b-23cf4d9efd83_01,d885b720-e813-4828-a731-b3cdcbd20687_01,d890cbf7-41d8-4992-99c2-24c60c77b156_01,dafb9844-1a5c-4af8-b382-59c751942bb8_01,de7f06aa-9638-4389-ac8e-711adfa0f2a5_01,dfd687bc-6e69-42f7-af94-d17fc150d1a1_01,dfef51c8-6050-4ebb-b25c-e74919397244_01,e612ef6e-f3f2-44be-ab15-8e4095687cd6_01,e93ca89f-ca48-43ca-bf1c-adc7491c0fe5_01,edc62c30-cacc-457d-96ba-d05ed35432a3_01,f13a3d5e-7f8e-4acb-ad46-f6380a9443e8_01,f63946ec-ddcb-469a-8f5e-74366b7f419b_01,f8954241-e541-406f-a09d-c3c987473732_01,f8e77bb6-e521-4a6a-9cb4-4b58ee38ca7f_01,fad4b7e6-510c-4968-83df-3140ed5a0549_01,fb504e55-1859-48ee-aec7-a3fcb082785e_01,fb54458d-c373-46c2-841e-82663e13efaa_01,fc83ab27-929e-4ad4-ba18-abb0694f1e43_01
MIMAT0019708,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019709,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MIMAT0019710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019715,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019716,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019720,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MIMAT0019722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MIMAT0019724,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MIMAT0019725,0.0,0.0,0.0,1.0,5.0,32.0,0.0,0.0,0.0,4.0,12.0,0.0,3.0,0.0,5.0,21.0,1.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,2.0,41.0,0.0,0.0,1.0,0.0,6.0,12.0,5.0,11.0,0.0,19.0,3.0,0.0,0.0,0.0,5.0,3.0,6.0,9.0,1.0,2.0,0.0,14.0,1.0
MIMAT0019726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019728,1.0,2.0,2.0,3.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0
MIMAT0019729,15.0,12.0,9.0,83.0,5.0,50.0,13.0,12.0,19.0,9.0,3.0,4.0,11.0,24.0,5.0,19.0,19.0,13.0,5.0,6.0,9.0,15.0,25.0,17.0,9.0,16.0,40.0,31.0,14.0,5.0,39.0,17.0,35.0,39.0,11.0,3.0,4.0,12.0,27.0,8.0,22.0,10.0,42.0,29.0,5.0,16.0,15.0,1.0,2.0,3.0,7.0,4.0,5.0,11.0,10.0,5.0,96.0,82.0,30.0,16.0,21.0,5.0,18.0,4.0,3.0,25.0,13.0,3.0,22.0,3.0,20.0,3.0,10.0,10.0,5.0,19.0,12.0,10.0,17.0,8.0
MIMAT0019731,131.0,510.0,60.0,210.0,1559.0,61.0,25.0,121.0,277.0,1150.0,14.0,73.0,185.0,112.0,83.0,456.0,206.0,181.0,83.0,89.0,971.0,457.0,308.0,74.0,514.0,134.0,139.0,182.0,1333.0,83.0,131.0,94.0,106.0,71.0,280.0,257.0,93.0,219.0,249.0,96.0,82.0,31.0,156.0,215.0,173.0,282.0,429.0,83.0,256.0,277.0,73.0,415.0,131.0,210.0,151.0,100.0,2704.0,184.0,54.0,99.0,590.0,54.0,85.0,25.0,254.0,317.0,642.0,284.0,95.0,102.0,541.0,97.0,94.0,166.0,78.0,134.0,86.0,116.0,287.0,73.0
MIMAT0019732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MIMAT0019735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019737,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0
MIMAT0019738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
MIMAT0019739,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0
MIMAT0019743,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019744,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019746,20.0,22.0,23.0,15.0,10.0,27.0,7.0,30.0,11.0,43.0,46.0,1.0,50.0,1.0,36.0,68.0,15.0,44.0,11.0,62.0,13.0,5.0,13.0,89.0,24.0,94.0,94.0,9.0,6.0,51.0,9.0,2.0,12.0,1.0,36.0,3.0,17.0,6.0,356.0,7.0,3.0,40.0,22.0,11.0,41.0,6.0,38.0,99.0,41.0,43.0,111.0,35.0,20.0,76.0,34.0,2.0,78.0,10.0,9.0,3.0,3.0,183.0,27.0,179.0,116.0,24.0,6.0,10.0,4.0,0.0,9.0,40.0,19.0,28.0,75.0,8.0,19.0,17.0,96.0,32.0
MIMAT0019747,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
