,0050d8be-1db6-4c17-8bef-3ae2eaaa63ce_01,0477055e-a57e-4bdb-89ab-2999881bdd6c_01,056386db-d338-4fc8-8bb1-249be72fd6cb_01,09f8acfc-4d80-4005-9f40-7485309997f5_01,0a312064-878f-4b69-8bb7-e7f14e6cd7fe_01,0be4fa90-0122-4b26-b35f-7b1a4a16e63b_01,1248516e-7552-4a33-a1ab-2884d551ef32_01,154c7698-c0fe-40da-b0fc-47b6385fcee1_01,15a2baae-d15e-4349-9358-74356a2d2ad0_01,173b805f-3088-43f6-a159-95fff3581fd5_01,17e2bf75-4ce6-4cd7-94a1-434c5aa36549_01,18c3debb-08ea-4ca1-ade4-d577bcee4fa2_01,23cc4cd3-87dc-4342-9072-be3695e393fa_01,262b4693-961b-4006-be4e-e6f38a1cce4a_01,29e038ba-b042-473e-a526-96d41b2830e1_01,2a654463-1d68-4c82-9549-4526aad41870_01,2b794eae-814c-4b5c-b276-be9096b94f94_01,2c2e169e-9f93-41a7-bfc4-ade18bb5d7ae_01,2f6f86f3-6d31-4a8c-b70d-2759b44bac6c_01,2fdb7682-1dce-40bf-8180-d3a5a084ecb1_01,335535a1-e3d4-41a1-bbdb-1d5afd5acfd3_01,38668ba7-213e-4f2c-85d1-c0e2a8ed0ea1_01,3afa9201-61ad-4958-925f-b93912d2841a_01,3cc2d49b-a3a6-4f55-a355-68cbe84f4056_01,3eab80e6-21bc-45dd-a7b5-411a5dad4e9a_01,3f19d238-1b55-4530-a9e2-8fda644d45a6_01,3f691bf4-9558-4454-889e-cfa7d0de96cc_01,4165391b-6122-4e87-ba91-ce935e0b3cf4_01,440421ad-5f1f-4345-86a2-fc25cb7cd453_01,49d8939c-7c23-4a6c-b71a-0c39c262c346_01,4a2f3f77-7eea-4bb1-92bd-2d595e23ab88_01,4c0cf497-abea-4ea5-a207-e26f85f3bd18_01,4d6f70aa-ef52-4f98-a929-5d511601abed_01,4db60b44-21b5-433c-9689-f6aa79b819b8_01,4fc4cba2-7212-4755-b53d-111878b2ff90_01,50072717-861c-4b60-b595-d8ea23bb1c67_01,50612721-2e12-4dc3-8e1e-87624cf9333b_01,51abe033-5fb4-49b5-89ef-c44d0bb1ab00_01,51feca45-114e-4817-99d6-1c9842cd679a_01,5324c178-1b4b-42f8-ac9e-17c5f349a289_01,55536b55-0e84-49a2-b5df-b88431965b3e_01,56c4f5e8-4e89-4ba0-984d-e17f11a401f5_01,57000a6a-b132-4c02-807f-5505ad3e1fdd_01,5b7b3e7c-3230-4675-8fdf-3e5119b02ce1_01,5f18924a-bcd6-4462-9c99-e634bddaf18e_01,5f539ac1-c4c8-46cc-98d7-8951a6ed680a_01,628ecfe9-9e29-4b51-a11e-96d4e9181d86_01,66c564ba-b42d-4be9-9e5f-bf93984569eb_01,66c564ba-b42d-4be9-9e5f-bf93984569eb_11,67ff20ba-1b56-45ae-9310-19dd74401e67_01,67ff3aa1-9d52-4dc8-8501-ecd0d37a8735_01,68d2ab61-50fc-41e8-b3ee-75c70f0f4369_01,6e98a600-252d-442f-9372-ddc7c5338ae7_01,71020ee6-3b76-4e31-b3ce-7e54ce706134_01,7459bec0-1b54-4fd7-90db-8375168e6b1a_01,748fc94f-d496-46b1-a5f4-42aa53de0f31_01,756dd9bf-bf40-4ad2-a78e-9430c2c8ea6e_01,7933b320-ae8c-4d3d-9468-8abb135e93d5_01,7a99a808-5ac7-49b3-87f6-106663eb323f_01,7aef4dcf-0a4b-4848-beab-377394456bee_01,7fc85735-1bf2-4414-973c-e18f030e5ac0_01,80606b1c-e8c8-4c3d-8475-3d846a84ca98_01,81186204-5cc8-48e3-994b-4d3cb1f59c65_01,81fdc97f-8bad-4286-9d36-9a887c6b59a1_01,82505b35-d771-4fb4-8ec4-54a2e5a8ad79_01,85d1afdf-6164-49e1-b599-71512c5acd99_01,8889f7a6-3f3d-417b-bf3e-9a2155c4786c_01,88c0af76-b1ba-478f-a42b-8a50c0568d5e_01,8cc1e08d-75b6-48da-90df-e6af23cb4c35_01,8cc1e08d-75b6-48da-90df-e6af23cb4c35_11,9084a558-11ea-448c-9f9d-0f90a94a29af_01,91f67f4e-b8b1-4455-83a6-4d96d04e8ca9_01,9291a2cb-98e6-43b9-8cbf-889e6da9bffa_01,9627ff18-f5ee-4b34-a823-35ebe3c00a3f_01,96e5c81e-8edb-4e6c-84fc-f127142f2835_01,9b116a89-ba1a-4b7f-bcc6-2dcd950269ec_01,9bbd057c-5a3b-4e04-8df7-c2f0c1823084_01,9cabde13-0cbb-4502-9dc1-4c9bd8a68313_01,a4f4c331-97a3-48c4-aa3e-27304c1eb611_01,a653b0bb-aacf-4b11-bb11-42e043e49bf6_01,a6885883-f1a2-48dd-8d72-0038319069a1_01,a8117654-b223-4301-9c4d-530fbc55ea72_01,abdbdba3-807e-4192-88a6-41dd6d9309ab_01,acaaed1a-2667-4c56-919b-daf5574371bb_01,acfba23a-06eb-4ff1-be60-0452a13a4978_01,add338c1-8b31-4378-9a44-19bf646c972b_01,aea15ea1-38c2-4d0e-824d-e3495271b05d_01,afc984dc-588c-4277-88aa-5d82dd8bd40c_01,b1774c5c-7a6f-4bf6-8539-15a35f1457e6_01,b1fa64a6-f86b-43b6-a488-54fe6fe85e9c_01,b2cab6ab-3b4a-408c-a331-9353dbc4fc0d_01,b39f3099-62b0-41c1-85a2-61989cee0b60_01,b7e1a4f5-9173-41c2-8079-c5ce59c8d190_01,b8348adb-17dd-4849-bd4f-c2e7e15db1f4_01,b9d753e0-6caf-4569-88d1-af4b76b255a9_01,bab3ce0b-d318-4791-aa17-d815ea23b62d_01,bb9bb553-f304-4d14-a655-5c3bf4720a9b_01,bd06627d-1e86-4212-b53b-082686abee7e_01,bfe41ba3-2bcf-4760-ae65-cd417e22393f_01,c1f7e0cd-24b0-4c45-8e60-1ff669a692ab_01,c7ff8f16-9b89-4efb-8c06-b866a8b26d7a_01,cd458290-f27b-479c-9b78-0af23e7f63d9_01,ce6eee0d-6f27-4516-95a4-b1b604de9776_01,cffd89d3-0d36-4b30-a676-e9d66e2c764b_01,d04d927b-bb66-435f-bb8f-dd71145c5eec_01,d2385e2f-82e3-4ac3-bde2-0bf2daa46860_01,d3189c8e-ffe0-41ff-9c7b-64da4c83b991_01,d3bf7bb0-086b-4aab-8048-abc0d91948ad_01,d542aa45-86cf-462e-abbe-76a3354e707e_01,d6b1516a-8271-4071-8c56-d4538de63892_01,d8e19e8a-7442-4b6b-8f4a-d02dca5c9894_01,d9816402-1073-4b19-ba16-1c7e7c00fbb3_01,dd240b82-b1d6-4c0f-aa3e-6fcfe1364ec1_01,e0df61c1-c93a-419a-b99c-1e97e0cabed1_01,e464f16e-151c-4754-a8ff-e35b31d4c76f_01,e687f26d-f092-4116-9f9f-a2a2b9fc9b0d_01,eddb3067-a0e5-461f-a8b8-95081ec67de0_01,eeaa0fa3-408c-4e0f-a18a-095514173ff1_01,f4ee567b-ea34-4bd0-96c9-398e2045d5fd_01,f6051ac0-3d70-4cbb-8c1c-99c9efeacb0f_01,faa4ad8d-97c1-41b3-bb5f-534e8f6d6aef_01,fac44b50-aa8c-498e-88af-4eb5c2f5f67a_01,fbc5debd-f117-4ade-81b0-45d49fdd50a1_01,fc9b7bf7-e649-4163-ad5a-b741785d3b79_01,fd15ff57-f121-40ea-a3b9-b66cbf34c1e0_01,ff0e9d4a-2b62-4a15-b71a-2887d8747ae6_01
MIMAT0026558,0.0,0.0,0.0,0.192006,0.0,0.155328,0.0,0.125717,0.0,0.0,0.28141,0.344946,0.29405,0.170244,0.0,1.690424,0.357143,0.378888,0.387026,0.658073,0.0,0.506248,0.156042,0.0,0.0,0.533685,0.0,0.0,0.0,0.0,0.178184,0.0,0.158097,1.384013,0.0,0.0,0.075994,0.373555,0.520407,0.0,0.760832,0.353561,0.0,0.097548,1.723571,0.0,0.0,0.205588,0.782768,0.0,0.128393,0.0,0.47244,0.0,2.374181,0.175003,0.15846,0.987426,0.0,0.0,0.087476,0.0,0.170667,0.0,0.0,0.447126,0.0,2.339251,0.0,0.606409,0.0,0.600839,0.245297,0.16251,0.506355,0.0,0.197477,0.192055,0.0,0.484689,0.114591,0.196586,1.399659,1.183186,1.134335,0.0,0.373742,0.231392,0.0,0.565174,0.0,0.505263,0.727837,0.0,0.0,0.185377,0.0,0.0,1.064716,0.463368,0.123754,0.242533,0.0,0.0,0.315455,0.0,0.0,0.179185,0.328787,0.369818,0.246986,0.524485,0.0,0.0,0.783005,0.0,0.0,0.4344,0.301852,0.198716,0.916001,0.169069,0.150665,0.0,0.0,0.0
MIMAT0026559,0.753715,0.558549,0.428253,1.152037,0.0,2.329919,0.123945,1.5086,0.711092,3.255941,3.095505,6.553987,2.646449,0.510733,0.0,20.848564,0.357143,2.841658,1.741615,0.822592,0.0,5.906224,2.496667,3.48237,4.93374,2.535003,0.0,0.0,0.0,0.0,1.96002,1.424479,0.158097,5.017046,0.0,0.543601,0.227981,6.723989,3.122444,1.196103,1.426558,5.126641,0.52094,1.950953,12.221698,0.0,1.599903,2.05588,0.782768,0.35063,2.311072,0.0,3.779513,1.519026,5.661509,2.800054,3.644571,5.554274,0.29114,0.148026,4.111366,0.758533,3.925345,0.099696,3.791803,0.74521,0.348362,9.162067,0.0,1.212818,1.385455,6.208668,2.33032,2.762667,3.038132,1.979772,1.382339,1.728493,1.502516,4.20063,0.229183,2.555614,9.447701,7.986514,4.726395,1.900565,2.740771,1.735442,0.0,2.825871,2.379322,4.042105,4.124411,1.782035,2.421747,2.224529,0.0,0.39309,4.495463,1.853473,0.742523,2.425327,2.979468,1.122489,5.047283,0.674374,1.477674,2.508589,0.328787,5.177463,1.728903,0.786727,0.0,0.0,4.071628,1.488135,0.264797,2.823602,2.112964,0.0,7.328007,2.366971,1.807981,1.592971,0.0,0.606312
MIMAT0026605,0.150743,0.0,0.142751,0.0,0.0,0.310656,0.123945,0.0,0.0,0.0,0.0,0.0,0.0,0.170244,0.0,0.281737,0.0,0.0,0.0,0.0,0.0,0.0,0.156042,0.0,0.149507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128393,0.0,0.0,0.0,0.0,0.0,0.15846,0.0,0.0,0.0,0.0,0.108362,0.0,0.0,0.172355,0.149042,0.0,0.097469,0.0,0.0,0.0,0.0,0.0,0.16251,0.101271,0.359959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124581,0.347089,0.0,0.0,0.0,0.0,0.0,0.274159,0.0,0.092689,0.0,0.78618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179185,0.164393,0.0,0.0,0.0,0.0,0.0,0.156601,0.0,0.0,0.0,0.0,0.0,0.0,0.169069,0.0,0.0,0.0,0.0
MIMAT0026606,0.904458,1.256736,0.856506,1.152037,0.229577,1.55328,0.371835,1.634317,1.659215,1.085314,0.984934,1.207313,0.29405,0.680977,0.0,0.563475,0.0,0.568332,0.774052,0.164518,0.556137,0.337498,9.3625,0.435296,0.747536,1.067369,0.464258,0.0,0.0,0.709232,0.356368,0.569792,1.422869,0.865008,0.597158,0.815402,1.975833,1.120664,0.260204,0.478442,1.141246,0.707123,0.173647,0.877929,2.193637,0.959162,0.199988,1.439116,0.260923,0.70126,1.412322,0.187719,0.944878,2.278538,0.730517,1.925036,0.0,0.617141,0.0,0.74013,1.137187,0.975257,2.218674,0.099696,1.034128,1.937545,0.464483,0.097469,0.711967,1.414955,1.385455,0.600839,0.858539,0.650039,3.240675,1.079875,0.987385,0.480136,0.37563,1.292502,0.687548,0.982928,2.449404,1.035289,0.378112,0.844696,0.747484,1.156963,0.350912,1.554229,0.297415,0.505263,0.727836,1.096637,1.210874,0.741511,2.137185,0.982725,4.140559,0.231684,0.247508,0.0,0.21282,0.374163,2.050459,0.449582,0.492558,0.179185,0.328787,0.924547,0.987944,1.573454,0.172889,0.0,0.313202,0.558051,1.323986,1.303201,1.056482,1.589725,0.687,0.845347,2.410642,0.159297,2.429175,0.808417
MIMAT0026607,0.301486,0.0,0.0,0.0,0.0,0.155328,0.0,0.125717,0.474062,0.135664,0.28141,0.51742,0.441075,0.340488,0.0,1.12695,0.178572,0.189444,0.580539,0.0,0.185379,0.843747,0.156042,0.0,0.598028,0.0,0.0,0.0,0.0,0.0,0.534551,0.284896,0.0,0.519006,0.0,0.2718,0.0,0.0,0.520407,0.0,0.285312,0.353562,0.0,0.0,0.94013,0.0,0.399976,0.0,0.130461,0.0,0.513572,0.0,0.31496,0.379756,0.182629,0.175003,0.633839,0.123428,0.0,0.0,0.174952,0.0,0.170667,0.0,0.517065,0.149042,0.0,0.194938,0.0,0.0,0.0,0.40056,0.245296,0.975059,0.405084,0.539938,0.592431,0.0,0.187815,0.161563,0.0,0.589758,0.349915,0.147898,0.189056,0.633522,0.124581,0.462785,0.0,0.706468,0.0,0.505263,0.606531,0.0,0.172982,0.0,0.0,0.0,0.709811,0.231684,0.0,0.242533,0.21282,0.0,0.473183,0.0,0.164186,0.35837,0.0,0.0,0.0,0.0,0.0,0.0,0.469803,0.558051,0.0,0.0,0.452778,0.0,0.458,0.507208,0.0,0.159297,0.0,0.0
MIMAT0026608,0.0,0.0,0.0,0.192006,0.0,0.155328,0.0,0.125717,0.0,0.135664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149507,0.0,0.696387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095104,0.0,0.0,0.0,0.0,0.0,0.199988,0.205588,0.260922,0.0,0.0,0.0,0.0,0.379756,0.0,0.175003,0.15846,0.0,0.0,0.0,0.0,0.0,0.170667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179979,0.197477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211174,0.0,0.115696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118302,0.0,0.0,0.242533,0.0,0.0,0.0,0.0,0.164186,0.35837,0.0,0.0,0.0,0.262242,0.172889,0.0,0.0,0.186017,0.264797,0.0,0.150926,0.0,0.0,0.0,0.0,0.159297,0.0,0.0
MIMAT0026609,2.411889,4.468394,0.0,0.384012,0.0,4.50451,0.0,2.388616,1.185154,0.0,3.517619,4.829253,2.9405,1.702444,0.0,0.0,0.0,0.189444,20.125331,5.922659,0.0,14.681188,0.0,0.0,5.53177,0.0,0.0,0.0,0.0,0.236411,4.454589,4.273437,0.0,0.173002,0.0,0.0,0.911923,0.0,14.571405,2.870647,1.046143,0.0,0.0,0.0,0.0,0.15986,7.999516,1.850292,0.0,0.0,5.520895,0.0,0.0,5.126711,0.0,4.725091,1.743056,0.0,0.0,0.0,0.0,0.216724,4.437346,0.0,2.412965,0.0,0.116121,0.097469,0.0,0.202136,0.0,0.0,4.537991,4.062746,1.822879,8.099065,2.764678,0.0,0.939073,0.0,0.114591,1.769272,4.198978,0.147898,0.0,4.434652,1.868711,5.322024,4.210944,0.282588,0.297415,2.021052,2.911348,0.13708,1.037892,3.522172,0.0,0.0,7.689609,0.0,6.187694,7.518514,5.958937,31.055509,0.0,2.247913,2.134418,0.71674,0.0,0.184909,1.234931,0.524485,0.0,0.0,6.890448,2.046187,0.264797,0.0,2.867594,0.198716,4.122003,2.70511,0.0,1.752267,0.0,0.0
MIMAT0026610,5.426751,6.981866,0.142751,5.952191,0.0,5.902461,0.0,3.268634,3.081399,0.135664,7.738762,2.587099,3.822649,3.915623,0.0,0.0,0.0,0.0,20.125331,15.793761,0.0,11.137452,0.0,0.652944,5.830784,0.0,0.0,0.0,0.0,0.0,9.443732,6.8375,0.158097,0.0,0.0,0.1359,5.927496,0.0,14.441303,6.219735,2.853116,0.0,0.0,0.0,0.0,0.0,9.599418,4.317348,0.130461,0.0,7.575181,0.0,0.0,9.114153,0.0,4.550087,2.535354,0.0,0.0,0.0,0.0,0.0,4.608013,0.0,5.170641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.585391,3.087686,7.595331,7.919087,3.554586,0.0,5.258808,0.0,0.0,4.52147,12.94685,0.0,0.567168,5.912871,6.602768,4.396455,7.193696,2.825872,0.297415,6.231579,8.61274,0.0,5.016476,10.473826,0.0,0.0,10.528848,0.0,8.539017,7.518515,7.874308,26.752639,0.0,3.59666,6.239068,1.612665,0.0,0.184909,4.44575,4.195878,0.0,0.0,14.720504,3.906355,0.0,0.0,6.640744,0.0,8.931008,3.381388,0.0,2.867347,0.0,0.0
MIMAT0026611,0.753715,5.585494,0.0,1.920061,0.0,6.213117,0.0,3.7715,3.318429,0.406992,11.678496,10.175926,5.439925,4.085866,0.0,0.0,0.0,0.189444,35.799866,14.148579,0.0,11.137452,0.0,0.217648,0.448521,0.0,0.0,0.0,0.0,0.0,6.592794,8.26198,0.0,0.0,0.199053,0.0,10.867077,0.0,12.749979,7.415838,4.374778,0.0,0.0,0.0,0.0,0.0,10.39937,4.728525,0.0,0.0,12.068933,0.0,0.0,6.455857,0.0,9.800188,4.278409,0.0,0.0,0.0,0.0,0.0,8.021359,0.0,6.549479,0.447126,0.0,0.0,0.0,0.0,0.0,0.0,10.670414,5.037804,2.227963,8.459026,6.121787,0.0,3.756292,0.0,0.0,4.718057,13.296766,0.0,0.0,7.602262,10.091024,6.941771,8.7728,3.249753,0.297415,8.589473,4.488329,0.0,6.400331,8.898116,0.0,0.0,12.539977,0.0,2.103816,12.854235,18.089628,37.603359,0.0,4.046244,4.597208,3.225329,0.0,0.0,5.433694,6.556059,0.0,0.0,13.937499,6.510591,0.0,0.0,5.886114,0.0,11.679011,4.733943,0.0,5.893992,0.0,0.0
MIMAT0026612,0.301486,0.139637,0.571004,0.0,0.0,0.155328,0.371835,0.125717,0.0,0.542656,0.140705,0.0,0.0,0.0,0.171614,1.267818,0.0,0.568332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133421,0.0,0.0,0.0,0.0,0.356367,0.0,0.158097,0.0,0.199053,0.0,0.075994,1.680995,0.0,0.0,0.095104,0.176781,0.0,0.195095,0.0,0.0,0.399976,0.0,0.260922,0.0,0.385179,0.187719,0.0,0.379756,0.0,0.0,0.0,0.0,1.164561,0.0,0.174952,0.0,0.0,0.299088,0.172355,0.0,0.232242,0.194938,0.177992,0.0,0.0,0.0,0.245297,0.16251,0.303813,0.179979,0.0,0.0,0.0,0.0,0.0,0.196586,0.0,0.0,0.0,0.0,0.0,0.0,0.350912,0.0,0.0,0.168421,0.0,0.27416,0.0,0.092689,0.0,0.0,0.0,0.0,0.0,0.0,0.425638,0.0,0.157728,0.224791,0.492558,0.0,0.0,0.0,0.0,0.262242,0.0,0.206107,0.0,0.186017,0.0,0.4344,0.0,0.0,0.0,0.169069,0.0,0.0,0.728752,0.0
MIMAT0026613,0.0,0.0,0.0,0.192006,0.0,0.0,0.619726,0.0,0.0,0.0,0.28141,0.172473,0.147025,0.0,0.343229,0.0,0.0,0.378888,0.0,0.493555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472821,0.178184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15846,0.0,0.0,0.0,0.0,0.0,0.170667,0.49848,0.172355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16251,0.202542,0.0,0.0,0.096027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211174,0.373742,0.0,0.350912,0.141294,0.0,0.0,0.606531,0.0,0.0,0.0,0.0,0.0,0.118302,0.0,0.0,0.0,0.0,0.187081,0.157728,0.224791,0.656744,0.0,0.164393,0.0,0.246986,0.0,0.0,0.0,0.939607,0.558051,0.0,0.0,0.0,0.198716,0.0,0.0,0.0,0.955782,0.0,0.0
MIMAT0026614,0.150743,0.0,0.285502,0.192006,0.0,0.0,0.0,0.251434,0.0,0.135664,0.140705,0.344947,0.29405,0.0,0.0,0.845212,0.0,0.757776,0.0,0.0,0.0,0.168749,0.468125,0.217648,0.448522,0.266842,0.0,0.0,0.0,0.0,0.178184,0.284896,0.0,0.346004,0.0,0.0,0.0,0.747109,0.0,0.239221,0.095104,0.353562,0.0,0.390191,0.470064,0.0,0.199988,0.0,0.0,0.0,0.513572,0.0,0.472439,0.569634,0.730516,0.0,0.31692,0.493712,0.0,0.148026,0.262428,0.108362,0.170667,0.0,0.861773,0.298084,0.0,1.072158,0.0,0.0,0.0,0.600839,0.367944,0.48753,0.303813,0.0,0.394954,0.0,0.37563,1.130938,0.0,0.0,0.349915,1.183186,1.323392,0.211174,0.622904,0.115696,0.0,0.423881,0.0,0.336842,0.242612,0.13708,0.345964,0.092689,0.0,0.196545,0.118302,0.0,0.0,0.242533,0.10641,0.0,0.315456,0.0,0.164186,0.537555,0.0,0.184909,0.0,0.0,0.0,0.0,0.156601,0.372034,0.0,0.6516,0.301852,0.0,0.229,0.169069,0.0,0.477891,0.0,0.0
MIMAT0026615,0.0,0.0,0.0,0.0,0.0,0.155328,0.0,0.0,0.0,0.0,0.0,0.172473,0.0,0.170244,0.0,0.0,0.178572,0.0,0.387026,0.0,0.0,0.0,0.156042,0.217648,0.0,0.133421,0.232129,0.231135,0.0,0.0,0.178184,0.0,0.0,0.0,0.0,0.0,1.06391,0.0,0.130102,0.0,0.095104,0.0,0.0,0.292643,0.0,0.0,0.0,0.205588,0.391384,0.35063,0.256786,0.0,0.15748,0.0,1.095776,0.0,0.0,0.123428,0.0,0.0,0.262428,0.108362,0.0,0.0,0.172355,0.149042,0.0,0.097469,0.0,0.0,0.0,0.0,0.0,0.0,0.202542,0.0,0.0,0.672192,0.0,0.0,0.0,0.0,0.0,0.0,0.189056,0.0,0.124581,0.0,0.175456,0.0,0.0,0.0,0.0,0.13708,0.172982,0.185377,0.0,0.196545,0.0,0.0,0.123754,0.242533,0.212819,0.0,0.0,0.449582,0.0,0.0,0.164393,0.0,0.0,0.0,0.172889,0.206107,0.0,0.372034,0.264797,0.0,0.452778,0.0,0.0,0.169069,0.0,0.0,0.0,0.0
MIMAT0026616,2.110402,0.977461,0.856506,3.072098,2.295766,1.087296,0.123945,2.388618,1.896246,1.220976,0.984934,0.862366,3.381575,0.510732,0.858072,1.408688,0.535716,3.031103,0.774052,0.658073,4.263717,0.506248,2.184584,2.611777,0.747536,2.401581,4.874711,9.014255,0.0,1.891286,0.356367,4.273438,2.213353,3.633034,4.976314,0.6795,1.215899,0.373554,0.260204,2.631428,0.380416,3.535614,2.257406,1.755859,0.626752,0.63944,1.799892,4.522936,0.0,1.227205,0.385179,1.877192,1.259839,3.797563,0.547887,3.15006,1.584597,1.357712,4.367102,2.22039,0.262428,0.758534,2.730674,0.199392,0.861773,0.74521,0.232242,1.462033,3.203853,5.457681,2.493819,2.203077,0.490593,0.975059,0.405084,0.359959,2.369724,0.192054,3.568481,3.069692,2.291825,2.162443,1.39966,2.218476,2.646782,2.956436,0.124581,1.272657,0.87728,1.978111,4.461229,1.178947,0.242612,0.959558,2.940694,0.370755,1.42479,0.78618,0.70981,1.621789,2.475078,2.425327,0.532048,1.683733,1.261822,3.59666,3.612092,0.35837,1.97272,1.849094,2.963834,2.360181,4.495119,0.824427,0.313202,2.232204,4.236757,2.823602,1.358334,1.589726,1.832001,2.197902,1.80798,0.955782,2.429172,0.202104
MIMAT0026617,0.753715,0.139637,0.0,0.768025,0.459153,0.155328,0.371836,0.880017,0.237031,0.542657,0.140705,0.689893,0.88215,0.0,0.171614,0.140869,0.178572,0.568332,0.580539,0.0,1.297653,0.0,0.312084,1.088241,0.149507,1.334212,1.624904,0.231135,0.0,0.236411,0.178184,1.424479,0.47429,0.346004,0.398105,0.0,0.759935,0.186777,0.130102,1.435324,0.095104,0.530342,0.347293,0.682834,0.470065,0.0,0.599964,2.05588,0.0,0.175315,0.0,0.375439,0.15748,0.949391,0.0,0.350006,0.316919,0.246857,0.29114,1.036182,0.087476,0.541809,1.19467,0.199392,0.172355,0.149042,0.348362,0.194938,0.533975,2.425637,0.277091,1.201677,0.122648,0.16251,0.101271,0.0,0.394954,0.0,0.187815,1.454064,1.375095,1.179514,0.349915,0.591594,1.32339,1.478218,0.124581,0.462785,0.175456,0.989055,0.892246,0.673684,0.0,0.274159,0.691928,0.092689,0.569916,0.196545,0.591508,1.853473,0.371262,0.242533,0.0,0.374162,0.315455,0.899165,0.492558,0.0,1.97272,0.369819,1.234931,0.262242,1.383113,0.412214,0.0,0.372034,1.853581,0.4344,0.0,0.0,0.916001,1.014416,0.150665,0.0,0.728752,0.202104
MIMAT0026618,1.95966,0.279275,5.567294,0.960031,8.723908,1.087296,4.09019,0.502867,0.474061,3.798596,4.221144,0.0,1.617275,2.213177,0.0,5.493879,0.0,0.947219,0.0,2.303256,1.668411,0.168749,0.156042,1.305888,0.299014,0.266842,4.410453,3.467021,0.0,2.127696,2.494571,0.284896,1.264774,1.557015,1.194316,0.407701,1.975832,3.735548,0.260204,2.152986,0.095104,3.182053,1.041881,6.925884,1.253507,0.15986,1.399916,1.439116,0.782767,7.53854,3.851787,4.692981,8.503906,1.329147,1.826293,0.52501,0.475379,1.357711,3.202542,7.993401,1.399614,2.709046,1.536005,2.791492,0.517064,3.726047,4.644827,1.851907,0.355984,0.808545,1.385455,8.812303,2.943562,0.16251,2.430506,0.899897,0.789908,1.0563,1.314702,3.55438,3.66692,1.3761,0.0,9.1697,1.323391,1.478218,2.242451,0.57848,1.228192,0.565175,0.59483,1.347368,0.363918,6.442742,1.556838,0.834198,4.701809,0.589635,1.537922,0.926736,0.618769,2.182795,1.276915,4.11579,2.68137,2.472704,1.313488,0.0,1.479541,3.513279,0.740958,0.262242,5.532455,12.366402,0.313202,1.488135,1.059189,2.172001,3.622224,0.0,0.458,0.845347,1.657317,4.938209,12.631706,0.0
MIMAT0026619,0.0,0.0,0.285502,0.192006,0.0,0.0,0.123945,0.125717,0.0,0.0,0.0,0.172473,0.147025,0.170244,0.171614,0.0,0.0,0.0,0.0,0.0,1.112274,0.168749,0.0,0.217648,0.0,0.133421,0.232129,0.0,0.629668,0.236411,0.0,0.0,0.0,0.0,0.398105,0.0,0.151988,0.0,0.0,0.0,0.0,0.176781,0.173647,0.195096,0.0,0.0,0.0,0.205588,0.130461,0.175315,0.0,0.375439,0.0,0.0,0.365259,0.350006,0.15846,0.123428,0.29114,0.296052,0.087476,0.325086,0.512001,0.099696,0.172355,0.298084,0.0,0.097469,0.355984,0.0,0.0,0.20028,0.122648,0.0,0.0,0.539938,0.0,0.0,0.0,0.161563,0.114591,0.0,0.0,0.295796,0.0,0.211174,0.249162,0.231392,0.0,0.141294,0.0,0.168421,0.0,0.13708,0.345964,0.092689,0.0,0.0,0.118302,0.231684,0.0,0.0,0.0,0.187081,0.0,0.0,0.492558,0.0,0.0,0.0,0.0,0.262242,0.172889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458,0.0,0.0,0.318594,0.0,0.0
