,014d4b17-d683-438b-9287-33fcec82bf5a_01,01b18f83-da8a-4d3f-b722-f00fe7559c60_01,029cc59c-60df-4411-a044-3a2eeee7b110_01,15d19ccc-52b8-41f6-b1c1-2cc55691aed5_01,1a2ce30c-5891-4bf6-8c97-6d1f34d4fe48_01,1d00217f-28df-4d91-aeb9-0d9a83a907e6_01,1dbd7b0e-9234-47d9-bdca-5b17f5af619b_01,2112a42a-9b85-475a-a31b-4ce7751cdeb9_01,22e7816d-4be9-4f84-b487-baa6ca35452d_01,2bf47a88-df0a-4102-af2e-998c3d252b9c_01,31771082-c094-4749-a9c7-80b67762f4d1_01,339490ef-6cf5-4d05-81b1-5e339e95f678_01,367869f9-bbe7-4e57-a16f-f2b63f2de697_01,39af6e0f-908c-4b2b-97b8-a4d1966e47e1_01,39e494bc-7710-4f9f-98b0-0f509f7aef1a_01,3a161c85-2544-4283-a10d-e332c9dd1692_01,3eb7aded-8887-4c27-a464-1b50ec090133_01,411ddf79-fe92-44ad-8d10-eeb703f11be7_01,418152bd-7d33-4f0a-b890-2356b30d6f44_01,4464418c-ec35-4826-b3d5-152ac2a27a04_01,4480d290-5e8a-4289-8e3c-de087e0de412_01,4498044c-1607-403e-867e-befd7fad275a_01,4b9fd822-17aa-4a22-8e17-175a72931d5d_01,4e531546-56f1-4165-94a2-ee45abd5e0f7_01,5019e7f1-db46-4a07-9e7b-b6e5d1481b84_01,5383fb57-69c2-4b34-af7f-c67208efb2b5_01,56ed4ea2-18ce-48d4-bf72-9ffabe576ca9_01,5e54122f-1c4d-45cc-8842-cd1c1df0eed8_01,60d7b6cf-d605-4837-9061-612f6bbb7393_01,6103e640-8b62-4e39-908b-b62a0debeb0e_01,64422cc5-5e5b-4ef9-a9e2-214cebf8dfbc_01,64bd88bd-1d5a-4569-9f46-f668d448c336_01,6be5176c-4980-4663-adff-d04f05737da0_01,711eb720-4cb7-48de-9350-5c729bf9f0da_01,7289bc25-2551-4c6d-b2fa-c7e13859b9b3_01,73b3e4dd-c53d-4fe3-8607-ee462c9cbbd1_01,743fc661-9ba2-4fa8-966e-508fb4b965e0_01,78039723-94a9-4903-8bb4-c00852e8e889_01,7f1e74d4-8789-4954-8a63-b0ca5f0373c3_01,892e7630-b11e-47bd-987c-327d33258e11_01,8de236f1-c029-44df-a2a9-319145488baa_01,8e6d3005-445a-4b7f-95ec-a988a121c628_01,92fca97d-6123-46a7-9c34-7a6f877fe612_01,94f3d9b0-0ee4-4f6a-a8ff-ce7a4d8fab76_01,9752c320-79eb-49ea-aa1f-d7a79bead901_01,995fcbf5-90aa-4d4a-b57b-46a7129209e0_01,99d1bfcc-1989-4dd2-a5e9-78e08f6ce7cf_01,9b1ecfb2-9dfb-4e71-b51a-d2a0c5a7940e_01,9dc5cc23-c903-4fe2-8354-64f8316ff0d4_01,9e35ef82-55b0-460b-8ab9-8cd708efa3b1_01,9f57834a-4dc4-45ed-97de-ed4da9d0598d_01,a08e4c1d-5d92-43ec-b0b9-87b2286d685e_01,a18d3ba3-e2f4-4144-9c25-2019cad193f4_01,a6ff0b7a-1d04-4a64-af43-5011a4487cb2_01,a83802da-0219-4cf1-9560-16295363491d_01,a9f956a0-660f-4185-a843-d9911d2484de_01,a9fe64a9-6d22-4e9f-96f3-f16af7d298f8_01,af04ca52-8b71-497e-8135-6ddfca9ab221_01,b224e42d-8b6d-4578-963c-bf528b954900_01,b26cb5f2-4ff0-4476-8d02-7256ace7d8a3_01,b533e555-90cf-4657-80c6-15b67da8ad26_01,b5c516ba-4785-41dc-bd07-b129d47808dd_01,bbf07e1f-8c17-4c2e-89ed-38332d82e455_01,bcb87378-9f43-45e4-bdf2-f6dfa6ac5b8c_01,c510a423-6ab1-431e-9248-d2ac91fdedba_01,c9bfc2a7-0914-4080-a0a3-1c6a4e58e1ab_01,cba920f4-c57f-47bc-958d-9b7872df01c8_01,d8e15178-d8c5-4e4e-895c-57ffe5bc80c2_01,d9ccba9b-6bf0-44d9-8097-a97ab747f0bd_01,da6f0ed2-a6d5-4d87-823e-122ebd59aaba_01,df291bbf-fc62-4c40-9582-289ac78225fd_01,df685f8c-645a-47ae-a471-63bf1973a0ae_01,df941bc1-6356-4f2e-a3f5-ae190266b441_01,e00ce846-9a0e-48b5-be9f-84d443a0f78a_01,e21d8018-8fe9-4c92-8b36-28d7d3f7df2b_01,ebdabfcb-1c68-4ca1-8b7f-3ea9cdac3a6a_01,edbf6720-467e-4928-b1cb-0e7336358d18_01,eeab0529-31e6-4edb-bd2c-a21f2a169381_01,f78d8541-b317-4c8a-aa66-f172a8eaf14f_01,fa9089fa-9af9-4932-8ab7-0e7f2fd6b121_01
MIMAT0019214,0.91713,4.234219,1.391218,0.552287,0.845459,3.181435,0.780045,2.475268,1.956686,1.429008,0.728188,1.381801,2.642086,2.533534,0.327336,1.187119,2.769408,1.023641,4.958878,4.989497,1.602203,4.641983,1.940174,0.0,0.673846,3.036861,2.54436,2.271855,1.393889,1.155864,1.02605,0.984291,2.421647,1.189939,1.546269,0.752777,0.863189,2.483619,2.999166,1.684818,1.171515,5.314996,1.328248,2.253835,1.989132,1.456964,2.156619,1.050747,2.52134,4.045164,1.564021,2.58574,5.435458,0.985952,2.104484,2.243722,0.691821,1.345623,3.430801,1.71821,2.822134,1.860952,1.103367,0.923747,1.594664,0.761706,4.220954,1.101666,1.192063,1.256135,3.812646,1.519835,1.776028,0.644473,0.426951,1.32144,1.800056,1.905409,3.208402,0.395781
MIMAT0019215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019216,0.0,0.0,0.0,0.0,0.0,0.0,0.390022,0.0,0.587006,0.238168,0.0,0.0,0.0,0.180967,0.0,0.091317,0.0,0.0,0.64681,0.0,0.0,0.0,0.0,0.0,0.336923,0.0,0.318045,0.283982,0.0,0.0,0.342016,0.0,0.22015,0.0,0.0,0.0,0.0,0.0,0.599833,0.0,0.234303,0.0,0.0,0.0,0.331522,0.0,0.196056,0.131343,0.420223,0.0,0.391005,0.258574,0.388247,0.61622,0.0,0.0,0.691821,0.384464,0.214425,0.214776,0.403162,0.310159,0.275842,0.615831,0.0,0.126951,0.26381,0.183611,0.170295,0.0,0.0,0.217119,0.0,0.064447,0.284633,0.33036,0.180006,0.0,0.200525,0.11308
MIMAT0019217,0.0,0.0,0.23187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250426,0.0,0.0,0.196056,0.0,0.0,0.0,0.0,0.0,0.0,0.123244,0.161883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217119,0.0,0.0,0.0,0.0,0.180006,0.0,0.0,0.11308
MIMAT0019218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196858,0.0,0.0,0.309254,0.094097,0.575459,0.0,0.0,0.0,0.0,0.0,0.332062,0.0,0.0,0.0,0.0,0.131343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142317,0.0,0.180006,0.0,0.0,0.0
MIMAT0019219,0.0,0.384929,0.23187,0.276144,0.704549,0.0,0.195011,0.82509,0.391337,0.0,0.104027,0.3948,0.264209,0.0,0.0,0.091317,0.184627,0.409456,0.0,0.0,0.0,0.0,0.0,0.299894,0.336923,0.0,0.63609,0.283982,0.0,0.0,0.0,0.393717,0.0,0.951951,0.0,0.0,0.28773,0.0,0.299917,0.240688,0.468606,0.279737,0.664124,0.250426,0.0,0.0,0.588169,0.0,0.0,0.0,0.0,1.163583,0.388247,0.246488,0.0,0.280465,0.0,0.0,0.42885,0.214776,0.806324,0.155079,0.275842,0.0,0.683427,0.126951,0.26381,0.367222,0.170295,0.52339,0.0,0.217119,0.296005,0.0,0.569266,0.0,0.720023,0.0,0.0,0.0
MIMAT0019221,0.0,0.384929,0.0,0.0,0.0,0.212096,1.170068,1.237634,0.0,0.476336,0.208054,0.0,0.264209,0.0,0.0,0.091317,0.184627,0.0,0.0,1.069178,0.0,0.0,0.0,0.0,0.0,0.607372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713963,0.0,0.094097,0.28773,0.331149,0.299917,0.962753,0.0,0.279737,0.0,0.751278,0.0,0.242827,0.980281,0.78806,0.0,0.252823,0.0,0.387861,0.0,0.246488,0.0,0.0,0.0,0.0,1.072125,0.859105,0.0,0.155079,0.275842,0.307916,0.0,1.015609,0.26381,0.0,0.0,0.0,0.0,0.217119,0.0,0.0,0.284634,0.0,0.180006,0.762163,0.0,0.339241
MIMAT0019222,0.0,0.0,0.0,0.552287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019224,0.0,0.0,0.23187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05654
MIMAT0019225,0.458565,1.154787,1.391219,0.828432,0.98637,1.696766,1.560088,0.0,0.391338,0.59542,0.31208,0.7896,0.792627,0.180967,2.291352,0.821853,1.107762,1.637824,0.862413,0.712786,1.281764,0.386832,0.646724,0.599788,0.0,0.809829,0.954135,1.41991,1.626205,1.733795,2.223106,1.181148,0.4403,0.237988,0.927762,0.376388,0.86319,0.33115,1.799502,0.240688,0.937212,0.559474,0.0,0.250426,0.331522,0.971308,0.980281,0.131343,0.70037,0.505646,0.391005,1.422157,0.388247,0.739464,1.295065,1.963256,0.691821,0.576696,1.072125,0.429552,0.0,0.930474,0.0,1.231664,0.455618,0.380853,0.79143,0.734444,0.170295,0.628068,0.0,1.085596,0.296005,0.128894,1.138534,0.66072,0.90003,0.571623,0.601575,0.11308
MIMAT0019226,0.0,0.384929,0.23187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250426,0.0,0.0,0.0,0.131343,0.0,0.0,0.0,0.258574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190541,0.0,0.0
MIMAT0019228,0.0,0.0,0.0,0.276144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019229,0.458565,5.773934,0.927478,0.276144,4.650025,0.424191,1.170067,0.412545,1.369681,0.476336,0.208053,3.158402,1.321043,1.266766,0.327336,1.187119,0.0,0.204728,0.64681,0.356393,0.320441,0.773664,0.970087,1.199578,6.064621,1.417202,0.954135,3.691763,2.323148,0.192644,0.0,1.18115,2.201497,3.807802,1.546268,1.129166,0.57546,1.490172,1.7995,3.610325,6.091877,1.398683,1.328249,1.001704,0.0,0.485654,0.784225,1.313433,0.0,0.252823,0.391005,2.844314,1.552988,0.369732,0.48565,0.841396,0.0,4.421335,1.500975,1.288659,20.561265,0.775397,3.310099,2.771241,0.455618,0.0,0.527619,0.0,0.0,1.674845,4.901974,3.473909,0.888014,0.25779,3.273281,0.991081,2.700086,0.190541,2.606828,0.395782
MIMAT0019230,0.0,0.0,0.23187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161681,0.0,0.0,0.0,0.0,0.0,0.232315,0.0,0.0,0.0,0.22015,0.0,0.0,0.188194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214776,0.0,0.0,0.0,0.307916,0.0,0.380853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142317,0.0,0.0,0.0,0.0,0.0
MIMAT0019231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180967,0.0,0.091317,0.0,0.0,0.431206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22015,0.0,0.309254,0.0,0.0,0.165575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214776,0.0,0.0,0.0,0.307916,0.0,0.0,0.0,0.0,0.170295,0.0,0.0,0.0,0.0,0.0,0.0,0.33036,0.0,0.0,0.0,0.0
MIMAT0019232,1.375694,0.0,2.782436,5.799016,1.268189,1.908861,6.63038,3.712903,1.761019,0.476336,1.144295,2.3688,6.076798,3.619331,7.201401,2.191604,1.846272,5.732389,3.880861,2.138357,0.320441,3.094656,1.293449,2.09926,1.347693,2.631946,0.318045,7.099544,7.201759,1.733795,1.368067,0.196858,1.541048,1.18994,1.855522,2.25833,0.28773,6.954133,3.898916,9.86822,2.811636,4.196049,8.633617,1.502556,10.774469,2.913927,1.568451,0.131343,0.840446,2.022582,1.564021,0.517148,19.800597,3.69732,7.44664,6.450702,15.220058,2.691247,0.643275,8.376282,3.225296,0.620316,0.0,0.307916,0.683427,1.269511,1.05524,2.754167,11.409737,0.209356,9.259284,0.651357,6.216097,1.2245,7.542777,2.312521,1.620051,3.620277,9.424683,4.466673
MIMAT0019688,0.458565,0.384929,0.23187,0.0,0.563639,0.0,0.390022,0.0,0.0,0.119084,0.0,0.5922,0.528417,0.0,0.0,0.091317,0.0,0.0,0.0,0.356393,0.320441,0.0,0.0,0.0,0.0,0.0,0.0,0.283982,0.0,0.0,0.171008,0.0,0.22015,0.0,0.309254,0.188194,0.0,0.0,0.0,0.0,0.702909,0.279737,0.332062,0.0,0.331522,0.0,0.392113,0.262686,0.0,0.0,0.0,0.129287,0.0,0.123244,0.48565,0.0,0.0,0.0,0.0,0.0,0.0,0.155079,0.275842,0.0,0.0,0.0,0.26381,0.0,0.170295,0.104678,0.0,0.651358,0.0,0.128894,0.142317,0.0,0.0,0.0,0.0,0.05654
MIMAT0019692,0.0,0.0,0.0,0.0,0.0,0.0,0.195011,0.0,0.0,0.238168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019693,0.458565,1.154787,0.463739,2.485293,0.42273,1.908862,0.0,0.82509,1.565348,0.59542,0.624161,1.184401,1.84946,0.361933,0.327336,1.278435,0.553881,0.818912,0.0,6.058674,0.0,1.160496,2.425218,1.799366,0.336923,0.0,1.590225,1.419909,1.161575,0.770576,0.855042,0.984292,0.880599,0.237988,0.618508,0.940971,10.646,2.649193,0.599833,1.203441,1.874424,3.077103,0.664124,1.502556,0.828805,3.399584,0.980281,0.656717,1.120596,0.252823,1.564021,0.129287,1.552988,0.492976,2.752018,11.499081,2.767283,1.153392,1.072125,0.859106,0.0,0.465238,0.0,4.31082,0.0,0.126951,0.0,0.0,0.170295,0.523389,0.0,1.519836,1.184019,0.966711,0.142317,5.946483,0.720023,0.190541,0.0,0.169621
MIMAT0019694,0.0,0.0,0.0,0.0,0.0,0.212096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195669,0.119084,0.0,0.0,0.0,0.0,0.0,0.091317,0.0,0.0,0.431207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192644,0.0,0.196858,0.22015,0.237988,0.0,0.094097,0.0,0.0,0.0,0.240688,0.0,0.0,0.0,0.751278,0.0,0.0,0.196056,0.131343,0.0,0.0,0.0,0.129287,1.552988,0.0,0.0,0.0,0.0,0.0,0.0,0.214776,0.0,0.0,0.0,0.0,0.0,0.126951,0.0,0.0,0.0,0.0,0.0,0.217119,0.0,0.0,0.0,0.0,0.180006,0.190541,0.200525,0.05654
MIMAT0019696,0.91713,0.0,0.0,0.276144,0.563639,0.636287,0.585033,0.82509,0.978343,0.952672,0.104027,2.368802,1.321044,0.180967,0.0,0.365268,0.184627,1.02364,0.215603,0.356393,0.0,0.0,0.485044,0.899682,0.673847,0.404915,0.318045,0.0,0.0,0.577932,0.342016,2.165441,0.660449,2.379876,0.927761,0.282291,0.28773,0.496724,0.0,4.33239,2.577333,0.559474,1.992373,2.253835,0.663044,0.485654,3.332957,0.788061,0.140074,0.0,0.782011,1.163583,1.164741,0.246488,0.323766,0.56093,0.691821,0.96116,1.28655,1.503434,2.01581,0.0,1.103367,0.615831,0.0,0.0,0.0,0.0,0.681179,1.46549,0.544664,0.217119,1.184019,0.580026,0.996217,0.66072,1.800058,0.381082,0.40105,0.339241
MIMAT0019697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323362,0.0,0.0,0.202457,0.0,0.0,0.232315,0.0,0.0,0.0,0.0,0.0,0.0,0.094097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214776,0.0,0.0,0.0,0.0,0.0,0.0,0.26381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16962
MIMAT0019698,0.0,0.0,0.46374,0.0,0.0,0.0,0.195011,0.0,0.0,0.0,0.208054,0.0,0.0,0.0,0.0,0.091317,0.184627,0.204728,0.215603,0.356393,0.640882,1.160496,0.646724,0.0,1.01077,0.809829,0.63609,0.0,0.0,0.577932,0.171008,0.196858,0.22015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392113,0.0,0.0,0.252823,0.0,0.129287,0.0,0.123244,0.323766,0.56093,0.0,0.0,0.0,0.0,0.0,0.0,0.275842,0.0,0.0,0.126951,0.0,0.183611,0.170295,0.0,0.0,0.0,0.0,0.064447,0.0,0.0,0.0,0.190541,0.40105,0.2827
MIMAT0019699,0.0,0.0,0.46374,0.0,0.0,0.0,0.0,0.412545,0.0,0.0,0.0,0.3948,0.0,0.542901,0.0,0.182634,0.184627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202457,0.0,0.0,0.0,0.0,0.171008,0.0,0.0,0.237988,0.0,0.094097,0.0,0.0,0.299917,0.0,0.0,0.0,0.0,0.250426,0.165761,0.0,0.0,0.0,0.420223,0.0,0.0,0.517148,0.0,0.123244,0.323767,0.0,0.0,0.0,0.0,0.214776,0.806324,0.155079,0.0,0.0,0.0,0.0,0.26381,0.0,0.0,0.104678,0.0,0.0,0.0,0.0,0.569267,0.0,0.0,0.0,0.0,0.22616
MIMAT0019700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3948,0.0,0.180967,0.0,0.365268,0.0,0.0,0.215603,0.0,0.0,0.773664,0.161681,0.0,0.0,0.0,0.0,0.0,0.0,0.192644,0.342017,0.196858,0.0,0.713964,0.0,0.0,0.0,0.0,0.0,0.0,0.234303,0.279737,0.0,0.0,0.0,0.0,0.588169,0.0,0.140074,0.0,0.0,0.258574,0.0,0.123244,0.48565,0.0,0.0,0.192232,0.0,0.0,0.0,0.0,0.0,0.307916,0.455618,0.253902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128894,0.0,0.0,0.180006,0.0,0.0,0.05654
MIMAT0019701,0.458565,0.0,0.23187,0.0,0.14091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204728,0.0,0.712786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217119,0.0,0.0,0.0,0.0,0.0,0.0,0.200525,0.05654
MIMAT0019702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142317,0.0,0.0,0.0,0.0,0.0
MIMAT0019703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104678,0.0,0.0,0.0,0.0,0.142317,0.0,0.0,0.0,0.0,0.0
MIMAT0019705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
